index,power_watts,kettle_watts
2013-02-20 09:00:00+00:00,169.1000061,0
2013-02-20 10:00:00+00:00,358.5899658,0
2013-02-20 11:00:00+00:00,303.8667908,0
2013-02-20 12:00:00+00:00,339.7702942,0
2013-02-20 13:00:00+00:00,234.3408356,0
2013-02-20 14:00:00+00:00,225.0086365,0
2013-02-20 15:00:00+00:00,235.7491302,0
2013-02-20 16:00:00+00:00,284.73703,0
2013-02-20 17:00:00+00:00,291.4680481,0
2013-02-20 18:00:00+00:00,638.8396606,0
2013-02-20 19:00:00+00:00,712.661499,0
2013-02-20 20:00:00+00:00,1653.220947,0
2013-02-20 21:00:00+00:00,348.9327698,0
2013-02-20 22:00:00+00:00,613.9602661,0
2013-02-20 23:00:00+00:00,345.9896851,0
2013-02-21 00:00:00+00:00,303.6058655,0
2013-02-21 01:00:00+00:00,260.9879456,0
2013-02-21 02:00:00+00:00,166.1620636,0
2013-02-21 03:00:00+00:00,176.4456024,0
2013-02-21 04:00:00+00:00,190.9205475,0
2013-02-21 05:00:00+00:00,265.2249146,0
2013-02-21 06:00:00+00:00,380.1034546,0
2013-02-21 07:00:00+00:00,175.2387543,0
2013-02-21 08:00:00+00:00,165.5941315,0
2013-02-21 09:00:00+00:00,178.4488678,0
2013-02-21 10:00:00+00:00,251.3131561,0
2013-02-21 11:00:00+00:00,367.3091431,0
2013-02-21 12:00:00+00:00,348.1271667,0
2013-02-21 13:00:00+00:00,415.9878845,0
2013-02-21 14:00:00+00:00,298.9081421,0
2013-02-21 15:00:00+00:00,314.4124756,0
2013-02-21 16:00:00+00:00,378.7227173,0
2013-02-21 17:00:00+00:00,483.7123108,0
2013-02-21 18:00:00+00:00,885.2491455,0
2013-02-21 19:00:00+00:00,1428.890015,0
2013-02-21 20:00:00+00:00,1119.400635,0
2013-02-21 21:00:00+00:00,395.0482788,0
2013-02-21 22:00:00+00:00,343.7775879,0
2013-02-21 23:00:00+00:00,342.1899719,0
2013-02-22 00:00:00+00:00,332.372406,0
2013-02-22 01:00:00+00:00,300.4221497,0
2013-02-22 02:00:00+00:00,170.5130005,0
2013-02-22 03:00:00+00:00,179.2582397,0
2013-02-22 04:00:00+00:00,195.7019043,0
2013-02-22 05:00:00+00:00,277.2183838,0
2013-02-22 06:00:00+00:00,268.0280762,0
2013-02-22 07:00:00+00:00,179.5805817,0
2013-02-22 08:00:00+00:00,172.7539063,0
2013-02-22 09:00:00+00:00,183.7795105,0
2013-02-22 10:00:00+00:00,283.793396,0
2013-02-22 11:00:00+00:00,359.0308838,0
2013-02-22 12:00:00+00:00,289.762146,0
2013-02-22 13:00:00+00:00,372.5252075,0
2013-02-22 14:00:00+00:00,296.038269,0
2013-02-22 15:00:00+00:00,319.019104,0
2013-02-22 16:00:00+00:00,362.6869507,0
2013-02-22 17:00:00+00:00,789.0953369,0
2013-02-22 18:00:00+00:00,778.1779175,0
2013-02-22 19:00:00+00:00,1690.937134,0
2013-02-22 20:00:00+00:00,443.6204529,0
2013-02-22 21:00:00+00:00,410.8821411,0
2013-02-22 22:00:00+00:00,367.5484314,0
2013-02-22 23:00:00+00:00,368.752594,0
2013-02-23 00:00:00+00:00,300.1020813,0
2013-02-23 01:00:00+00:00,323.6811218,0
2013-02-23 02:00:00+00:00,334.4221497,0
2013-02-23 03:00:00+00:00,235.3674164,0
2013-02-23 04:00:00+00:00,201.1265106,0
2013-02-23 05:00:00+00:00,273.7673645,0
2013-02-23 06:00:00+00:00,217.3240967,0
2013-02-23 07:00:00+00:00,195.4679413,0
2013-02-23 08:00:00+00:00,361.8958435,0
2013-02-23 09:00:00+00:00,228.3604889,0
2013-02-23 10:00:00+00:00,215.918396,0
2013-02-23 11:00:00+00:00,536.958313,0
2013-02-23 12:00:00+00:00,1060.42041,0
2013-02-23 13:00:00+00:00,974.2491455,0
2013-02-23 14:00:00+00:00,321.164917,0
2013-02-23 15:00:00+00:00,375.4270935,0
2013-02-23 16:00:00+00:00,932.5319214,0
2013-02-23 17:00:00+00:00,562.696167,0
2013-02-23 18:00:00+00:00,1705.965576,0
2013-02-23 19:00:00+00:00,781.3167114,0
2013-02-23 20:00:00+00:00,349.2062378,0
2013-02-23 21:00:00+00:00,396.1958313,0
2013-02-23 22:00:00+00:00,310.2079773,0
2013-02-23 23:00:00+00:00,366.4394531,0
2013-02-24 00:00:00+00:00,320.621521,0
2013-02-24 01:00:00+00:00,311.3252563,0
2013-02-24 02:00:00+00:00,293.1698303,0
2013-02-24 03:00:00+00:00,233.9168091,0
2013-02-24 04:00:00+00:00,191.9081421,0
2013-02-24 05:00:00+00:00,270.3934021,0
2013-02-24 06:00:00+00:00,206.2825012,0
2013-02-24 07:00:00+00:00,174.0935822,0
2013-02-24 08:00:00+00:00,169.2807617,0
2013-02-24 09:00:00+00:00,497,0
2013-02-24 10:00:00+00:00,321.8298645,0
2013-02-24 11:00:00+00:00,1525.312256,0
2013-02-24 12:00:00+00:00,1516.924927,0
2013-02-24 13:00:00+00:00,322.0484314,0
2013-02-24 14:00:00+00:00,319.0901184,0
2013-02-24 15:00:00+00:00,486.45755,0
2013-02-24 16:00:00+00:00,496.1611633,0
2013-02-24 17:00:00+00:00,790.8502808,0
2013-02-24 18:00:00+00:00,1531.662109,0
2013-02-24 19:00:00+00:00,1024.354492,0
2013-02-24 20:00:00+00:00,708.996521,0
2013-02-24 21:00:00+00:00,563.1019287,0
2013-02-24 22:00:00+00:00,357.0017395,0
2013-02-24 23:00:00+00:00,335.0241699,0
2013-02-25 00:00:00+00:00,303.9550171,0
2013-02-25 01:00:00+00:00,310.9169617,0
2013-02-25 02:00:00+00:00,284.6816711,0
2013-02-25 03:00:00+00:00,180.8045044,0
2013-02-25 04:00:00+00:00,197.5667267,0
2013-02-25 05:00:00+00:00,276.0883789,0
2013-02-25 06:00:00+00:00,215.2842255,0
2013-02-25 07:00:00+00:00,231.4090118,0
2013-02-25 08:00:00+00:00,178.3882141,0
2013-02-25 09:00:00+00:00,182.488739,0
2013-02-25 10:00:00+00:00,182.6776428,0
2013-02-25 11:00:00+00:00,347.6522522,0
2013-02-25 12:00:00+00:00,290.1076355,0
2013-02-25 13:00:00+00:00,258.8006897,0
2013-02-25 14:00:00+00:00,203.9427032,0
2013-02-25 15:00:00+00:00,225.168396,0
2013-02-25 16:00:00+00:00,258.9046936,0
2013-02-25 17:00:00+00:00,265.8489685,0
2013-02-25 18:00:00+00:00,594.4533081,0
2013-02-25 19:00:00+00:00,574.6366577,0
2013-02-25 20:00:00+00:00,1546.516235,0
2013-02-25 21:00:00+00:00,949.9399414,0
2013-02-25 22:00:00+00:00,439.757782,0
2013-02-25 23:00:00+00:00,262.7702942,0
2013-02-26 00:00:00+00:00,197.2837372,0
2013-02-26 01:00:00+00:00,176.5138397,0
2013-02-26 02:00:00+00:00,169.177887,0
2013-02-26 03:00:00+00:00,169.0034637,0
2013-02-26 04:00:00+00:00,194.545929,0
2013-02-26 05:00:00+00:00,262.8408203,0
2013-02-26 06:00:00+00:00,246.6429749,0
2013-02-26 07:00:00+00:00,167.6038055,0
2013-02-26 08:00:00+00:00,173.309021,0
2013-02-26 09:00:00+00:00,165.5415192,0
2013-02-26 10:00:00+00:00,201.6903076,0
2013-02-26 11:00:00+00:00,262.0623779,0
2013-02-26 12:00:00+00:00,495.2214661,0
2013-02-26 13:00:00+00:00,290.0901184,0
2013-02-26 14:00:00+00:00,294.409729,0
2013-02-26 15:00:00+00:00,289.6204529,0
2013-02-26 16:00:00+00:00,363.305542,0
2013-02-26 17:00:00+00:00,395.6811218,0
2013-02-26 18:00:00+00:00,836.0397949,0
2013-02-26 19:00:00+00:00,824.3483276,0
2013-02-26 20:00:00+00:00,1784.48645,0
2013-02-26 21:00:00+00:00,515.2478638,0
2013-02-26 22:00:00+00:00,301.2936096,0
2013-02-26 23:00:00+00:00,284.2106934,0
2013-02-27 00:00:00+00:00,245.1972351,0
2013-02-27 01:00:00+00:00,164.8618317,0
2013-02-27 02:00:00+00:00,175.2231903,0
2013-02-27 03:00:00+00:00,164.5242157,0
2013-02-27 04:00:00+00:00,202.115921,0
2013-02-27 05:00:00+00:00,253.5719299,0
2013-02-27 06:00:00+00:00,244.3506927,0
2013-02-27 07:00:00+00:00,178.7920227,0
2013-02-27 08:00:00+00:00,166.6487885,0
2013-02-27 09:00:00+00:00,169,0
2013-02-27 10:00:00+00:00,246.9098816,0
2013-02-27 11:00:00+00:00,269.2218323,0
2013-02-27 12:00:00+00:00,503.3477478,0
2013-02-27 13:00:00+00:00,343.149292,0
2013-02-27 14:00:00+00:00,259.8336182,0
2013-02-27 15:00:00+00:00,309.6857605,0
2013-02-27 16:00:00+00:00,362.4332886,0
2013-02-27 17:00:00+00:00,374.7781677,0
2013-02-27 18:00:00+00:00,786.901062,0
2013-02-27 19:00:00+00:00,1033.800293,0
2013-02-27 20:00:00+00:00,1473.447266,0
2013-02-27 21:00:00+00:00,597.4320679,0
2013-02-27 22:00:00+00:00,417.0501709,0
2013-02-27 23:00:00+00:00,353.1076355,0
2013-02-28 00:00:00+00:00,303.9826965,0
2013-02-28 01:00:00+00:00,275.4134827,0
2013-02-28 02:00:00+00:00,177.0934296,0
2013-02-28 03:00:00+00:00,181.5691986,0
2013-02-28 04:00:00+00:00,203.4211426,0
2013-02-28 05:00:00+00:00,273.5547791,0
2013-02-28 06:00:00+00:00,221.4384766,0
2013-02-28 07:00:00+00:00,204.3403168,0
2013-02-28 08:00:00+00:00,182.5138397,0
2013-02-28 09:00:00+00:00,184.0363922,0
2013-02-28 10:00:00+00:00,272.6793823,0
2013-02-28 11:00:00+00:00,266.8873596,0
2013-02-28 12:00:00+00:00,329.7400208,0
2013-02-28 13:00:00+00:00,207.4246063,0
2013-02-28 14:00:00+00:00,165.1126556,0
2013-02-28 15:00:00+00:00,186.2634277,0
2013-02-28 16:00:00+00:00,256.274292,0
2013-02-28 17:00:00+00:00,263.4705811,0
2013-02-28 18:00:00+00:00,568.2526245,0
2013-02-28 19:00:00+00:00,665.5741577,0
2013-02-28 20:00:00+00:00,468.9533691,0
2013-02-28 21:00:00+00:00,1469.47522,0
2013-02-28 22:00:00+00:00,1234.189697,0
2013-02-28 23:00:00+00:00,496.0155334,0
2013-03-01 00:00:00+00:00,405.3136902,0
2013-03-01 01:00:00+00:00,173.6493988,0
2013-03-01 02:00:00+00:00,175.580307,0
2013-03-01 03:00:00+00:00,167.610733,0
2013-03-01 04:00:00+00:00,204.7508698,0
2013-03-01 05:00:00+00:00,252.5259552,0
2013-03-01 06:00:00+00:00,240.222229,0
2013-03-01 07:00:00+00:00,180.010376,0
2013-03-01 08:00:00+00:00,210.0501709,0
2013-03-01 09:00:00+00:00,182.6730042,0
2013-03-01 10:00:00+00:00,165.5934296,0
2013-03-01 11:00:00+00:00,174.7179871,0
2013-03-01 12:00:00+00:00,165.9238739,0
2013-03-01 13:00:00+00:00,176.2391663,0
2013-03-01 14:00:00+00:00,164.6089935,0
2013-03-01 15:00:00+00:00,205.3882141,0
2013-03-01 16:00:00+00:00,255.8024292,0
2013-03-01 17:00:00+00:00,284.4644775,0
2013-03-01 18:00:00+00:00,688.4748535,0
2013-03-01 19:00:00+00:00,493.0692139,0
2013-03-01 20:00:00+00:00,502.1210938,0
2013-03-01 21:00:00+00:00,739.1658325,0
2013-03-01 22:00:00+00:00,362.155426,0
2013-03-01 23:00:00+00:00,266.2404785,0
2013-03-02 00:00:00+00:00,169.9792786,0
2013-03-02 01:00:00+00:00,174.0294189,0
2013-03-02 02:00:00+00:00,163.363327,0
2013-03-02 03:00:00+00:00,173.2304993,0
2013-03-02 04:00:00+00:00,189.9064178,0
2013-03-02 05:00:00+00:00,263.6083069,0
2013-03-02 06:00:00+00:00,195.0225372,0
2013-03-02 07:00:00+00:00,175.0138397,0
2013-03-02 08:00:00+00:00,165.4194183,0
2013-03-02 09:00:00+00:00,422.25,0
2013-03-02 10:00:00+00:00,814.3258057,0
2013-03-02 11:00:00+00:00,893.4204102,0
2013-03-02 12:00:00+00:00,368.9133301,0
2013-03-02 13:00:00+00:00,298.497406,0
2013-03-02 14:00:00+00:00,221.3524323,0
2013-03-02 15:00:00+00:00,235.1458282,0
2013-03-02 16:00:00+00:00,451.59375,0
2013-03-02 17:00:00+00:00,293.949646,0
2013-03-02 18:00:00+00:00,581.5657349,0
2013-03-02 19:00:00+00:00,360.1663818,0
2013-03-02 20:00:00+00:00,448.9410706,0
2013-03-02 21:00:00+00:00,403.246521,0
2013-03-02 22:00:00+00:00,197.7716217,0
2013-03-02 23:00:00+00:00,188.4550171,0
2013-03-03 00:00:00+00:00,163.0745239,0
2013-03-03 01:00:00+00:00,172.5744019,0
2013-03-03 02:00:00+00:00,163.1490479,0
2013-03-03 03:00:00+00:00,173.1490479,0
2013-03-03 04:00:00+00:00,189.109375,0
2013-03-03 05:00:00+00:00,268.399292,0
2013-03-03 06:00:00+00:00,203.6239166,0
2013-03-03 07:00:00+00:00,173.6805573,0
2013-03-03 08:00:00+00:00,447.9514771,0
2013-03-03 09:00:00+00:00,242.1961823,0
2013-03-03 10:00:00+00:00,215.3130493,0
2013-03-03 11:00:00+00:00,201.9635468,0
2013-03-03 12:00:00+00:00,385.1819763,0
2013-03-03 13:00:00+00:00,228.9930573,0
2013-03-03 14:00:00+00:00,220.6660919,0
2013-03-03 15:00:00+00:00,272.7673645,0
2013-03-03 16:00:00+00:00,300.8834839,0
2013-03-03 17:00:00+00:00,486.1145935,0
2013-03-03 18:00:00+00:00,650.039917,0
2013-03-03 19:00:00+00:00,553.0518799,0
2013-03-03 20:00:00+00:00,642.5181885,0
2013-03-03 21:00:00+00:00,1947.416016,0
2013-03-03 22:00:00+00:00,326.2872009,0
2013-03-03 23:00:00+00:00,232.26297,0
2013-03-04 00:00:00+00:00,168.752594,0
2013-03-04 01:00:00+00:00,176.3148804,0
2013-03-04 02:00:00+00:00,168.3529358,0
2013-03-04 03:00:00+00:00,173.9098816,0
2013-03-04 04:00:00+00:00,191.4436798,0
2013-03-04 05:00:00+00:00,268.7452393,0
2013-03-04 06:00:00+00:00,289.605896,0
2013-03-04 07:00:00+00:00,171.2179871,0
2013-03-04 08:00:00+00:00,174.5511322,0
2013-03-04 09:00:00+00:00,196.6568451,0
2013-03-04 10:00:00+00:00,251.9358826,0
2013-03-04 11:00:00+00:00,233.6505127,0
2013-03-04 12:00:00+00:00,241.0445404,0
2013-03-04 13:00:00+00:00,205.5535736,0
2013-03-04 14:00:00+00:00,243.2666626,0
2013-03-04 15:00:00+00:00,241.2010345,0
2013-03-04 16:00:00+00:00,352.9844055,0
2013-03-04 17:00:00+00:00,554.510437,0
2013-03-04 18:00:00+00:00,659.366333,0
2013-03-04 19:00:00+00:00,1724.686646,0
2013-03-04 20:00:00+00:00,754.0918579,0
2013-03-04 21:00:00+00:00,378.3091431,0
2013-03-04 22:00:00+00:00,295.1972351,0
2013-03-04 23:00:00+00:00,307.8998413,0
2013-03-05 00:00:00+00:00,300.8618774,0
2013-03-05 01:00:00+00:00,314.2079773,0
2013-03-05 02:00:00+00:00,275.5553589,0
2013-03-05 03:00:00+00:00,171.0589294,0
2013-03-05 04:00:00+00:00,206.9774323,0
2013-03-05 05:00:00+00:00,252.965271,0
2013-03-05 06:00:00+00:00,347.9248352,0
2013-03-05 07:00:00+00:00,164.3691559,0
2013-03-05 08:00:00+00:00,173.3211823,0
2013-03-05 09:00:00+00:00,197.175354,0
2013-03-05 10:00:00+00:00,186.605896,0
2013-03-05 11:00:00+00:00,164.1165161,0
2013-03-05 12:00:00+00:00,168.3645782,0
2013-03-05 13:00:00+00:00,164.1265106,0
2013-03-05 14:00:00+00:00,168.1475677,0
2013-03-05 15:00:00+00:00,174.2582397,0
2013-03-05 16:00:00+00:00,256.0883789,0
2013-03-05 17:00:00+00:00,404.6289063,0
2013-03-05 18:00:00+00:00,544.0605469,0
2013-03-05 19:00:00+00:00,305.2434692,0
2013-03-05 20:00:00+00:00,289.4826965,0
2013-03-05 21:00:00+00:00,396.7291565,0
2013-03-05 22:00:00+00:00,1617.349243,0
2013-03-05 23:00:00+00:00,415.1574402,0
2013-03-06 00:00:00+00:00,201.1398926,0
2013-03-06 01:00:00+00:00,361.5346069,0
2013-03-06 02:00:00+00:00,189.8981018,0
2013-03-06 03:00:00+00:00,184.1174469,0
2013-03-06 04:00:00+00:00,213.2245178,0
2013-03-06 05:00:00+00:00,219.0918579,0
2013-03-06 06:00:00+00:00,201.1937714,0
2013-03-06 07:00:00+00:00,180.5492249,0
2013-03-06 08:00:00+00:00,183.585495,0
2013-03-06 09:00:00+00:00,413.4283142,0
2013-03-06 10:00:00+00:00,628.4597778,0
2013-03-06 11:00:00+00:00,471.84375,0
2013-03-06 12:00:00+00:00,191.4991302,0
2013-03-06 13:00:00+00:00,184.9758148,0
2013-03-06 14:00:00+00:00,216.9461823,0
2013-03-06 15:00:00+00:00,381.3321533,0
2013-03-06 16:00:00+00:00,267.3022461,0
2013-03-06 17:00:00+00:00,275.0639038,0
2013-03-06 18:00:00+00:00,568.9394531,0
2013-03-06 19:00:00+00:00,537.010376,0
2013-03-06 20:00:00+00:00,249.3775787,0
2013-03-06 21:00:00+00:00,327.7844849,0
2013-03-06 22:00:00+00:00,1305.161865,0
2013-03-06 23:00:00+00:00,736.8717651,0
2013-03-07 00:00:00+00:00,287.4293213,0
2013-03-07 01:00:00+00:00,310.0344849,0
2013-03-07 02:00:00+00:00,262.4750366,0
2013-03-07 03:00:00+00:00,158.7197266,0
2013-03-07 04:00:00+00:00,191.320694,0
2013-03-07 05:00:00+00:00,186.3741455,0
2013-03-07 06:00:00+00:00,195.4465485,0
2013-03-07 07:00:00+00:00,196.5112305,0
2013-03-07 08:00:00+00:00,163.9241333,0
2013-03-07 09:00:00+00:00,196.0604553,0
2013-03-07 10:00:00+00:00,237.9844818,0
2013-03-07 11:00:00+00:00,322.3212585,0
2013-03-07 12:00:00+00:00,279.2987976,0
2013-03-07 13:00:00+00:00,244.8946533,0
2013-03-07 14:00:00+00:00,190.3362122,0
2013-03-07 15:00:00+00:00,190.3799591,0
2013-03-07 16:00:00+00:00,288.5751343,0
2013-03-07 17:00:00+00:00,244.5958557,0
2013-03-07 18:00:00+00:00,608.5147095,0
2013-03-07 19:00:00+00:00,330.6863098,0
2013-03-07 20:00:00+00:00,1461.954224,0
2013-03-07 21:00:00+00:00,582.2314453,0
2013-03-07 22:00:00+00:00,575.1066895,0
2013-03-07 23:00:00+00:00,254.2051697,0
2013-03-08 00:00:00+00:00,163.6075745,0
2013-03-08 01:00:00+00:00,157.9602814,0
2013-03-08 02:00:00+00:00,158.6465454,0
2013-03-08 03:00:00+00:00,158.3241425,0
2013-03-08 04:00:00+00:00,184.0967255,0
2013-03-08 05:00:00+00:00,210.6931,0
2013-03-08 06:00:00+00:00,184.2224121,0
2013-03-08 07:00:00+00:00,194.5778503,0
2013-03-08 08:00:00+00:00,153.1775818,0
2013-03-08 09:00:00+00:00,181.5362091,0
2013-03-08 10:00:00+00:00,151.4352264,0
2013-03-08 11:00:00+00:00,161.9793091,0
2013-03-08 12:00:00+00:00,150.2849731,0
2013-03-08 13:00:00+00:00,162.5086212,0
2013-03-08 14:00:00+00:00,150.2866974,0
2013-03-08 15:00:00+00:00,170.7806549,0
2013-03-08 16:00:00+00:00,241.1571655,0
2013-03-08 17:00:00+00:00,218.2508698,0
2013-03-08 18:00:00+00:00,456.4198608,0
2013-03-08 19:00:00+00:00,574.9034424,0
2013-03-08 20:00:00+00:00,500.4411621,0
2013-03-08 21:00:00+00:00,294.1241455,0
2013-03-08 22:00:00+00:00,514.3344727,0
2013-03-08 23:00:00+00:00,310.0774536,0
2013-03-09 00:00:00+00:00,355.9120789,0
2013-03-09 01:00:00+00:00,352.6568909,0
2013-03-09 02:00:00+00:00,345.5542297,0
2013-03-09 03:00:00+00:00,252.2625275,0
2013-03-09 04:00:00+00:00,211.2913818,0
2013-03-09 05:00:00+00:00,243.1258545,0
2013-03-09 06:00:00+00:00,214.1258545,0
2013-03-09 07:00:00+00:00,417.9152222,0
2013-03-09 08:00:00+00:00,188.5215912,0
2013-03-09 09:00:00+00:00,391.3460083,0
2013-03-09 10:00:00+00:00,927.5199585,0
2013-03-09 11:00:00+00:00,352.524231,0
2013-03-09 12:00:00+00:00,1093.328125,0
2013-03-09 13:00:00+00:00,340.664917,0
2013-03-09 14:00:00+00:00,296.3045044,0
2013-03-09 15:00:00+00:00,487.9930725,0
2013-03-09 16:00:00+00:00,454.6904297,0
2013-03-09 17:00:00+00:00,495.9082642,0
2013-03-09 18:00:00+00:00,591.4152222,0
2013-03-09 19:00:00+00:00,589.8904419,0
2013-03-09 20:00:00+00:00,2030.506958,0
2013-03-09 21:00:00+00:00,402.0155945,0
2013-03-09 22:00:00+00:00,356.5692139,0
2013-03-09 23:00:00+00:00,384.2055359,0
2013-03-10 00:00:00+00:00,338.3183289,0
2013-03-10 01:00:00+00:00,352.7409363,0
2013-03-10 02:00:00+00:00,337.6643677,0
2013-03-10 03:00:00+00:00,200.8339081,0
2013-03-10 04:00:00+00:00,218.6481781,0
2013-03-10 05:00:00+00:00,287.2058716,0
2013-03-10 06:00:00+00:00,233.1993103,0
2013-03-10 07:00:00+00:00,358.9427185,0
2013-03-10 08:00:00+00:00,190.3708801,0
2013-03-10 09:00:00+00:00,230.7274323,0
2013-03-10 10:00:00+00:00,195.1715698,0
2013-03-10 11:00:00+00:00,245.284729,0
2013-03-10 12:00:00+00:00,1025.034668,0
2013-03-10 13:00:00+00:00,439.0934753,0
2013-03-10 14:00:00+00:00,422.440979,0
2013-03-10 15:00:00+00:00,283.8110962,0
2013-03-10 16:00:00+00:00,322.9497375,0
2013-03-10 17:00:00+00:00,466.8318176,0
2013-03-10 18:00:00+00:00,720.4624634,0
2013-03-10 19:00:00+00:00,401.6159058,0
2013-03-10 20:00:00+00:00,388.476593,0
2013-03-10 21:00:00+00:00,406.6232605,0
2013-03-10 22:00:00+00:00,1715.316284,0
2013-03-10 23:00:00+00:00,571.5457764,0
2013-03-11 00:00:00+00:00,342.0968933,0
2013-03-11 01:00:00+00:00,347.1643677,0
2013-03-11 02:00:00+00:00,342.768158,0
2013-03-11 03:00:00+00:00,299.7383118,0
2013-03-11 04:00:00+00:00,219.328125,0
2013-03-11 05:00:00+00:00,284.0554504,0
2013-03-11 06:00:00+00:00,250.3088989,0
2013-03-11 07:00:00+00:00,201.8541718,0
2013-03-11 08:00:00+00:00,198.259964,0
2013-03-11 09:00:00+00:00,202.4427032,0
2013-03-11 10:00:00+00:00,268.180542,0
2013-03-11 11:00:00+00:00,356.6111145,0
2013-03-11 12:00:00+00:00,355.1354065,0
2013-03-11 13:00:00+00:00,416.449646,0
2013-03-11 14:00:00+00:00,356.8118591,0
2013-03-11 15:00:00+00:00,333.7795105,0
2013-03-11 16:00:00+00:00,574.8604126,0
2013-03-11 17:00:00+00:00,479.3999939,0
2013-03-11 18:00:00+00:00,698.0834961,0
2013-03-11 19:00:00+00:00,784.3937378,0
2013-03-11 20:00:00+00:00,1593.058105,0
2013-03-11 21:00:00+00:00,666.5518188,0
2013-03-11 22:00:00+00:00,571.895813,0
2013-03-11 23:00:00+00:00,358.2235718,0
2013-03-12 00:00:00+00:00,342.2790222,0
2013-03-12 01:00:00+00:00,337.3496399,0
2013-03-12 02:00:00+00:00,345.847229,0
2013-03-12 03:00:00+00:00,230.4939117,0
2013-03-12 04:00:00+00:00,236.206604,0
2013-03-12 05:00:00+00:00,284.6104431,0
2013-03-12 06:00:00+00:00,274.2652588,0
2013-03-12 07:00:00+00:00,197.3426056,0
2013-03-12 08:00:00+00:00,199.3802032,0
2013-03-12 09:00:00+00:00,202.5321808,0
2013-03-12 10:00:00+00:00,412.6445923,0
2013-03-12 11:00:00+00:00,319.9060974,0
2013-03-12 12:00:00+00:00,330.6434631,0
2013-03-12 13:00:00+00:00,402.1443481,0
2013-03-12 14:00:00+00:00,317.0469666,0
2013-03-12 15:00:00+00:00,339.1286926,0
2013-03-12 16:00:00+00:00,381.764801,0
2013-03-12 17:00:00+00:00,521.996521,0
2013-03-12 18:00:00+00:00,1366.242432,0
2013-03-12 19:00:00+00:00,1282.672363,0
2013-03-12 20:00:00+00:00,997.8586426,0
2013-03-12 21:00:00+00:00,520.2495728,0
2013-03-12 22:00:00+00:00,408.3899536,0
2013-03-12 23:00:00+00:00,350.6388855,0
2013-03-13 00:00:00+00:00,263.303833,0
2013-03-13 01:00:00+00:00,194.6291199,0
