index,power_watts,kettle_watts
2013-03-07 06:00:00+00:00,195.44654846191406,0.0
2013-03-07 07:00:00+00:00,196.51123046875,0.0
2013-03-07 08:00:00+00:00,163.92413330078125,0.0
2013-03-07 09:00:00+00:00,196.06045532226562,0.0
2013-03-07 10:00:00+00:00,237.98448181152344,0.0
2013-03-07 11:00:00+00:00,322.3212585449219,0.0
2013-03-07 12:00:00+00:00,279.2987976074219,0.0
2013-03-07 13:00:00+00:00,244.8946533203125,0.0
2013-03-07 14:00:00+00:00,190.33621215820312,0.0
2013-03-07 15:00:00+00:00,190.3799591064453,0.0
2013-03-07 16:00:00+00:00,288.57513427734375,0.0
2013-03-07 17:00:00+00:00,244.59585571289062,0.0
2013-03-07 18:00:00+00:00,608.5147094726562,0.0
2013-03-07 19:00:00+00:00,330.6863098144531,0.0
2013-03-07 20:00:00+00:00,1461.9542236328125,0.0
2013-03-07 21:00:00+00:00,582.2314453125,0.0
2013-03-07 22:00:00+00:00,575.106689453125,0.0
2013-03-07 23:00:00+00:00,254.20516967773438,0.0
2013-03-08 00:00:00+00:00,163.60757446289062,0.0
2013-03-08 01:00:00+00:00,157.9602813720703,0.0
2013-03-08 02:00:00+00:00,158.64654541015625,0.0
2013-03-08 03:00:00+00:00,158.3241424560547,0.0
2013-03-08 04:00:00+00:00,184.0967254638672,0.0
2013-03-08 05:00:00+00:00,210.69309997558594,0.0
2013-03-08 06:00:00+00:00,184.222412109375,0.0
2013-03-08 07:00:00+00:00,194.57785034179688,0.0
2013-03-08 08:00:00+00:00,153.17758178710938,0.0
2013-03-08 09:00:00+00:00,181.5362091064453,0.0
2013-03-08 10:00:00+00:00,151.4352264404297,0.0
2013-03-08 11:00:00+00:00,161.97930908203125,0.0
2013-03-08 12:00:00+00:00,150.28497314453125,0.0
2013-03-08 13:00:00+00:00,162.5086212158203,0.0
2013-03-08 14:00:00+00:00,150.2866973876953,0.0
2013-03-08 15:00:00+00:00,170.78065490722656,0.0
2013-03-08 16:00:00+00:00,241.15716552734375,0.0
2013-03-08 17:00:00+00:00,218.25086975097656,0.0
2013-03-08 18:00:00+00:00,456.41986083984375,0.0
2013-03-08 19:00:00+00:00,574.9034423828125,0.0
2013-03-08 20:00:00+00:00,500.441162109375,0.0
2013-03-08 21:00:00+00:00,294.1241455078125,0.0
2013-03-08 22:00:00+00:00,514.33447265625,0.0
2013-03-08 23:00:00+00:00,310.07745361328125,0.0
2013-03-09 00:00:00+00:00,355.9120788574219,0.0
2013-03-09 01:00:00+00:00,352.6568908691406,0.0
2013-03-09 02:00:00+00:00,345.5542297363281,0.0
2013-03-09 03:00:00+00:00,252.2625274658203,0.0
2013-03-09 04:00:00+00:00,211.2913818359375,0.0
2013-03-09 05:00:00+00:00,243.1258544921875,0.0
2013-03-09 06:00:00+00:00,214.1258544921875,0.0
2013-03-09 07:00:00+00:00,417.91522216796875,0.0
2013-03-09 08:00:00+00:00,188.52159118652344,0.0
2013-03-09 09:00:00+00:00,391.34600830078125,0.0
2013-03-09 10:00:00+00:00,927.5199584960938,0.0
2013-03-09 11:00:00+00:00,352.52423095703125,0.0
2013-03-09 12:00:00+00:00,1093.328125,0.0
2013-03-09 13:00:00+00:00,340.6649169921875,0.0
2013-03-09 14:00:00+00:00,296.30450439453125,0.0
2013-03-09 15:00:00+00:00,487.9930725097656,0.0
2013-03-09 16:00:00+00:00,454.6904296875,0.0
2013-03-09 17:00:00+00:00,495.90826416015625,0.0
2013-03-09 18:00:00+00:00,591.4152221679688,0.0
2013-03-09 19:00:00+00:00,589.8904418945312,0.0
