index,power_watts
2013-02-20 12:00:00+00:00,339.7702941894531
2013-02-20 13:00:00+00:00,234.34083557128906
2013-02-20 14:00:00+00:00,225.00863647460938
2013-02-20 15:00:00+00:00,235.74913024902344
2013-02-20 16:00:00+00:00,284.7370300292969
2013-02-20 17:00:00+00:00,291.4680480957031
2013-02-20 18:00:00+00:00,638.8396606445312
2013-02-20 19:00:00+00:00,712.6614990234375
2013-02-20 20:00:00+00:00,1653.220947265625
2013-02-20 21:00:00+00:00,348.9327697753906
2013-02-20 22:00:00+00:00,613.9602661132812
2013-02-20 23:00:00+00:00,345.98968505859375
2013-02-21 00:00:00+00:00,303.6058654785156
2013-02-21 01:00:00+00:00,260.9879455566406
2013-02-21 02:00:00+00:00,166.1620635986328
2013-02-21 03:00:00+00:00,176.4456024169922
2013-02-21 04:00:00+00:00,190.92054748535156
2013-02-21 05:00:00+00:00,265.22491455078125
2013-02-21 06:00:00+00:00,380.10345458984375
2013-02-21 07:00:00+00:00,175.23875427246094
2013-02-21 08:00:00+00:00,165.59413146972656
2013-02-21 09:00:00+00:00,178.44886779785156
2013-02-21 10:00:00+00:00,251.3131561279297
2013-02-21 11:00:00+00:00,367.30914306640625
2013-02-21 12:00:00+00:00,348.1271667480469
2013-02-21 13:00:00+00:00,415.9878845214844
2013-02-21 14:00:00+00:00,298.90814208984375
2013-02-21 15:00:00+00:00,314.4124755859375
2013-02-21 16:00:00+00:00,378.72271728515625
2013-02-21 17:00:00+00:00,483.7123107910156
2013-02-21 18:00:00+00:00,885.2491455078125
2013-02-21 19:00:00+00:00,1428.8900146484375
2013-02-21 20:00:00+00:00,1119.400634765625
2013-02-21 21:00:00+00:00,395.04827880859375
2013-02-21 22:00:00+00:00,343.777587890625
2013-02-21 23:00:00+00:00,342.1899719238281
2013-02-22 00:00:00+00:00,332.3724060058594
2013-02-22 01:00:00+00:00,300.4221496582031
2013-02-22 02:00:00+00:00,170.51300048828125
2013-02-22 03:00:00+00:00,179.25823974609375
2013-02-22 04:00:00+00:00,195.701904296875
2013-02-22 05:00:00+00:00,277.2183837890625
2013-02-22 06:00:00+00:00,268.028076171875
2013-02-22 07:00:00+00:00,179.58058166503906
2013-02-22 08:00:00+00:00,172.75390625
2013-02-22 09:00:00+00:00,183.77951049804688
2013-02-22 10:00:00+00:00,283.79339599609375
2013-02-22 11:00:00+00:00,359.0308837890625
2013-02-22 12:00:00+00:00,289.76214599609375
2013-02-22 13:00:00+00:00,372.52520751953125
2013-02-22 14:00:00+00:00,296.03826904296875
2013-02-22 15:00:00+00:00,319.01910400390625
2013-02-22 16:00:00+00:00,362.68695068359375
2013-02-22 17:00:00+00:00,789.0953369140625
2013-02-22 18:00:00+00:00,778.1779174804688
2013-02-22 19:00:00+00:00,1690.9371337890625
2013-02-22 20:00:00+00:00,443.6204528808594
2013-02-22 21:00:00+00:00,410.88214111328125
2013-02-22 22:00:00+00:00,367.5484313964844
2013-02-22 23:00:00+00:00,368.7525939941406
2013-02-23 00:00:00+00:00,300.1020812988281
2013-02-23 01:00:00+00:00,323.6811218261719
2013-02-23 02:00:00+00:00,334.4221496582031
2013-02-23 03:00:00+00:00,235.36741638183594
2013-02-23 04:00:00+00:00,201.1265106201172
2013-02-23 05:00:00+00:00,273.7673645019531
2013-02-23 06:00:00+00:00,217.3240966796875
2013-02-23 07:00:00+00:00,195.4679412841797
2013-02-23 08:00:00+00:00,361.8958435058594
2013-02-23 09:00:00+00:00,228.36048889160156
2013-02-23 10:00:00+00:00,215.91839599609375
2013-02-23 11:00:00+00:00,536.9583129882812
2013-02-23 12:00:00+00:00,1060.42041015625
2013-02-23 13:00:00+00:00,974.2491455078125
2013-02-23 14:00:00+00:00,321.1649169921875
2013-02-23 15:00:00+00:00,375.4270935058594
2013-02-23 16:00:00+00:00,932.5319213867188
2013-02-23 17:00:00+00:00,562.6961669921875
2013-02-23 18:00:00+00:00,1705.965576171875
2013-02-23 19:00:00+00:00,781.3167114257812
2013-02-23 20:00:00+00:00,349.20623779296875
2013-02-23 21:00:00+00:00,396.1958312988281
2013-02-23 22:00:00+00:00,310.2079772949219
2013-02-23 23:00:00+00:00,366.439453125
2013-02-24 00:00:00+00:00,320.62152099609375
2013-02-24 01:00:00+00:00,311.32525634765625
2013-02-24 02:00:00+00:00,293.1698303222656
2013-02-24 03:00:00+00:00,233.91680908203125
2013-02-24 04:00:00+00:00,191.90814208984375
2013-02-24 05:00:00+00:00,270.3934020996094
2013-02-24 06:00:00+00:00,206.28250122070312
2013-02-24 07:00:00+00:00,174.0935821533203
2013-02-24 08:00:00+00:00,169.28076171875
2013-02-24 09:00:00+00:00,497.0
2013-02-24 10:00:00+00:00,321.8298645019531
2013-02-24 11:00:00+00:00,1525.312255859375
2013-02-24 12:00:00+00:00,1516.9249267578125
2013-02-24 13:00:00+00:00,322.0484313964844
2013-02-24 14:00:00+00:00,319.0901184082031
2013-02-24 15:00:00+00:00,486.4575500488281
2013-02-24 16:00:00+00:00,496.1611633300781
2013-02-24 17:00:00+00:00,790.8502807617188
2013-02-24 18:00:00+00:00,1531.662109375
2013-02-24 19:00:00+00:00,1024.3544921875
2013-02-24 20:00:00+00:00,708.9965209960938
2013-02-24 21:00:00+00:00,563.1019287109375
2013-02-24 22:00:00+00:00,357.0017395019531
2013-02-24 23:00:00+00:00,335.024169921875
2013-02-25 00:00:00+00:00,303.95501708984375
2013-02-25 01:00:00+00:00,310.9169616699219
2013-02-25 02:00:00+00:00,284.6816711425781
2013-02-25 03:00:00+00:00,180.80450439453125
2013-02-25 04:00:00+00:00,197.5667266845703
2013-02-25 05:00:00+00:00,276.08837890625
2013-02-25 06:00:00+00:00,215.2842254638672
2013-02-25 07:00:00+00:00,231.4090118408203
2013-02-25 08:00:00+00:00,178.38821411132812
2013-02-25 09:00:00+00:00,182.48873901367188
2013-02-25 10:00:00+00:00,182.67764282226562
2013-02-25 11:00:00+00:00,347.6522521972656
2013-02-25 12:00:00+00:00,290.1076354980469
2013-02-25 13:00:00+00:00,258.8006896972656
2013-02-25 14:00:00+00:00,203.9427032470703
2013-02-25 15:00:00+00:00,225.16839599609375
2013-02-25 16:00:00+00:00,258.9046936035156
2013-02-25 17:00:00+00:00,265.8489685058594
2013-02-25 18:00:00+00:00,594.4533081054688
2013-02-25 19:00:00+00:00,574.6366577148438
2013-02-25 20:00:00+00:00,1546.5162353515625
2013-02-25 21:00:00+00:00,949.93994140625
2013-02-25 22:00:00+00:00,439.7577819824219
2013-02-25 23:00:00+00:00,262.7702941894531
2013-02-26 00:00:00+00:00,197.2837371826172
2013-02-26 01:00:00+00:00,176.5138397216797
2013-02-26 02:00:00+00:00,169.17788696289062
2013-02-26 03:00:00+00:00,169.0034637451172
2013-02-26 04:00:00+00:00,194.54592895507812
2013-02-26 05:00:00+00:00,262.8408203125
2013-02-26 06:00:00+00:00,246.64297485351562
2013-02-26 07:00:00+00:00,167.6038055419922
2013-02-26 08:00:00+00:00,173.30902099609375
2013-02-26 09:00:00+00:00,165.54151916503906
2013-02-26 10:00:00+00:00,201.6903076171875
2013-02-26 11:00:00+00:00,262.0623779296875
2013-02-26 12:00:00+00:00,495.2214660644531
2013-02-26 13:00:00+00:00,290.0901184082031
2013-02-26 14:00:00+00:00,294.40972900390625
2013-02-26 15:00:00+00:00,289.6204528808594
2013-02-26 16:00:00+00:00,363.3055419921875
2013-02-26 17:00:00+00:00,395.6811218261719
2013-02-26 18:00:00+00:00,836.039794921875
2013-02-26 19:00:00+00:00,824.3483276367188
2013-02-26 20:00:00+00:00,1784.4864501953125
2013-02-26 21:00:00+00:00,515.2478637695312
2013-02-26 22:00:00+00:00,301.2936096191406
2013-02-26 23:00:00+00:00,284.210693359375
2013-02-27 00:00:00+00:00,245.19723510742188
2013-02-27 01:00:00+00:00,164.86183166503906
2013-02-27 02:00:00+00:00,175.2231903076172
2013-02-27 03:00:00+00:00,164.5242156982422
2013-02-27 04:00:00+00:00,202.1159210205078
2013-02-27 05:00:00+00:00,253.57192993164062
2013-02-27 06:00:00+00:00,244.35069274902344
2013-02-27 07:00:00+00:00,178.79202270507812
2013-02-27 08:00:00+00:00,166.64878845214844
2013-02-27 09:00:00+00:00,169.0
2013-02-27 10:00:00+00:00,246.90988159179688
2013-02-27 11:00:00+00:00,269.2218322753906
2013-02-27 12:00:00+00:00,503.3477478027344
2013-02-27 13:00:00+00:00,343.1492919921875
2013-02-27 14:00:00+00:00,259.8336181640625
2013-02-27 15:00:00+00:00,309.6857604980469
2013-02-27 16:00:00+00:00,362.43328857421875
2013-02-27 17:00:00+00:00,374.7781677246094
2013-02-27 18:00:00+00:00,786.9010620117188
2013-02-27 19:00:00+00:00,1033.80029296875
2013-02-27 20:00:00+00:00,1473.447265625
2013-02-27 21:00:00+00:00,597.4320678710938
2013-02-27 22:00:00+00:00,417.0501708984375
2013-02-27 23:00:00+00:00,353.1076354980469
2013-02-28 00:00:00+00:00,303.9826965332031
2013-02-28 01:00:00+00:00,275.4134826660156
2013-02-28 02:00:00+00:00,177.0934295654297
2013-02-28 03:00:00+00:00,181.56919860839844
2013-02-28 04:00:00+00:00,203.421142578125
2013-02-28 05:00:00+00:00,273.5547790527344
2013-02-28 06:00:00+00:00,221.4384765625
2013-02-28 07:00:00+00:00,204.34031677246094
2013-02-28 08:00:00+00:00,182.5138397216797
2013-02-28 09:00:00+00:00,184.03639221191406
2013-02-28 10:00:00+00:00,272.67938232421875
2013-02-28 11:00:00+00:00,266.8873596191406
2013-02-28 12:00:00+00:00,329.7400207519531
2013-02-28 13:00:00+00:00,207.4246063232422
2013-02-28 14:00:00+00:00,165.11265563964844
2013-02-28 15:00:00+00:00,186.263427734375
2013-02-28 16:00:00+00:00,256.2742919921875
2013-02-28 17:00:00+00:00,263.4705810546875
2013-02-28 18:00:00+00:00,568.2526245117188
2013-02-28 19:00:00+00:00,665.5741577148438
2013-02-28 20:00:00+00:00,468.953369140625
2013-02-28 21:00:00+00:00,1469.4752197265625
2013-02-28 22:00:00+00:00,1234.189697265625
2013-02-28 23:00:00+00:00,496.0155334472656
2013-03-01 00:00:00+00:00,405.3136901855469
2013-03-01 01:00:00+00:00,173.64939880371094
2013-03-01 02:00:00+00:00,175.58030700683594
2013-03-01 03:00:00+00:00,167.61073303222656
2013-03-01 04:00:00+00:00,204.75086975097656
2013-03-01 05:00:00+00:00,252.5259552001953
2013-03-01 06:00:00+00:00,240.22222900390625
2013-03-01 07:00:00+00:00,180.0103759765625
2013-03-01 08:00:00+00:00,210.0501708984375
2013-03-01 09:00:00+00:00,182.67300415039062
2013-03-01 10:00:00+00:00,165.5934295654297
2013-03-01 11:00:00+00:00,174.71798706054688
2013-03-01 12:00:00+00:00,165.9238739013672
2013-03-01 13:00:00+00:00,176.23916625976562
2013-03-01 14:00:00+00:00,164.60899353027344
2013-03-01 15:00:00+00:00,205.38821411132812
2013-03-01 16:00:00+00:00,255.80242919921875
2013-03-01 17:00:00+00:00,284.4644775390625
2013-03-01 18:00:00+00:00,688.474853515625
2013-03-01 19:00:00+00:00,493.0692138671875
2013-03-01 20:00:00+00:00,502.12109375
2013-03-01 21:00:00+00:00,739.1658325195312
2013-03-01 22:00:00+00:00,362.1554260253906
2013-03-01 23:00:00+00:00,266.240478515625
2013-03-02 00:00:00+00:00,169.97927856445312
2013-03-02 01:00:00+00:00,174.0294189453125
2013-03-02 02:00:00+00:00,163.3633270263672
2013-03-02 03:00:00+00:00,173.23049926757812
2013-03-02 04:00:00+00:00,189.9064178466797
2013-03-02 05:00:00+00:00,263.6083068847656
2013-03-02 06:00:00+00:00,195.0225372314453
2013-03-02 07:00:00+00:00,175.0138397216797
2013-03-02 08:00:00+00:00,165.41941833496094
2013-03-02 09:00:00+00:00,422.25
2013-03-02 10:00:00+00:00,814.3258056640625
2013-03-02 11:00:00+00:00,893.42041015625
2013-03-02 12:00:00+00:00,368.913330078125
2013-03-02 13:00:00+00:00,298.4974060058594
2013-03-02 14:00:00+00:00,221.35243225097656
2013-03-02 15:00:00+00:00,235.1458282470703
2013-03-02 16:00:00+00:00,451.59375
2013-03-02 17:00:00+00:00,293.94964599609375
2013-03-02 18:00:00+00:00,581.5657348632812
2013-03-02 19:00:00+00:00,360.1663818359375
2013-03-02 20:00:00+00:00,448.9410705566406
2013-03-02 21:00:00+00:00,403.24652099609375
2013-03-02 22:00:00+00:00,197.77162170410156
2013-03-02 23:00:00+00:00,188.45501708984375
2013-03-03 00:00:00+00:00,163.07452392578125
2013-03-03 01:00:00+00:00,172.57440185546875
2013-03-03 02:00:00+00:00,163.1490478515625
2013-03-03 03:00:00+00:00,173.1490478515625
2013-03-03 04:00:00+00:00,189.109375
2013-03-03 05:00:00+00:00,268.3992919921875
2013-03-03 06:00:00+00:00,203.62391662597656
2013-03-03 07:00:00+00:00,173.68055725097656
2013-03-03 08:00:00+00:00,447.95147705078125
2013-03-03 09:00:00+00:00,242.19618225097656
2013-03-03 10:00:00+00:00,215.31304931640625
2013-03-03 11:00:00+00:00,201.9635467529297
2013-03-03 12:00:00+00:00,385.1819763183594
2013-03-03 13:00:00+00:00,228.99305725097656
2013-03-03 14:00:00+00:00,220.6660919189453
2013-03-03 15:00:00+00:00,272.7673645019531
2013-03-03 16:00:00+00:00,300.88348388671875
2013-03-03 17:00:00+00:00,486.1145935058594
2013-03-03 18:00:00+00:00,650.0399169921875
2013-03-03 19:00:00+00:00,553.0518798828125
2013-03-03 20:00:00+00:00,642.5181884765625
2013-03-03 21:00:00+00:00,1947.416015625
2013-03-03 22:00:00+00:00,326.2872009277344
2013-03-03 23:00:00+00:00,232.26296997070312
2013-03-04 00:00:00+00:00,168.75259399414062
2013-03-04 01:00:00+00:00,176.31488037109375
2013-03-04 02:00:00+00:00,168.35293579101562
2013-03-04 03:00:00+00:00,173.90988159179688
2013-03-04 04:00:00+00:00,191.4436798095703
2013-03-04 05:00:00+00:00,268.7452392578125
2013-03-04 06:00:00+00:00,289.60589599609375
2013-03-04 07:00:00+00:00,171.21798706054688
2013-03-04 08:00:00+00:00,174.55113220214844
2013-03-04 09:00:00+00:00,196.65684509277344
2013-03-04 10:00:00+00:00,251.93588256835938
2013-03-04 11:00:00+00:00,233.6505126953125
2013-03-04 12:00:00+00:00,241.04454040527344
2013-03-04 13:00:00+00:00,205.55357360839844
2013-03-04 14:00:00+00:00,243.26666259765625
2013-03-04 15:00:00+00:00,241.20103454589844
2013-03-04 16:00:00+00:00,352.9844055175781
2013-03-04 17:00:00+00:00,554.5104370117188
2013-03-04 18:00:00+00:00,659.3663330078125
2013-03-04 19:00:00+00:00,1724.6866455078125
2013-03-04 20:00:00+00:00,754.0918579101562
2013-03-04 21:00:00+00:00,378.30914306640625
2013-03-04 22:00:00+00:00,295.1972351074219
2013-03-04 23:00:00+00:00,307.89984130859375
2013-03-05 00:00:00+00:00,300.86187744140625
2013-03-05 01:00:00+00:00,314.2079772949219
2013-03-05 02:00:00+00:00,275.55535888671875
2013-03-05 03:00:00+00:00,171.05892944335938
2013-03-05 04:00:00+00:00,206.97743225097656
2013-03-05 05:00:00+00:00,252.96527099609375
2013-03-05 06:00:00+00:00,347.9248352050781
2013-03-05 07:00:00+00:00,164.36915588378906
2013-03-05 08:00:00+00:00,173.32118225097656
2013-03-05 09:00:00+00:00,197.17535400390625
2013-03-05 10:00:00+00:00,186.60589599609375
2013-03-05 11:00:00+00:00,164.11651611328125
2013-03-05 12:00:00+00:00,168.3645782470703
2013-03-05 13:00:00+00:00,164.1265106201172
2013-03-05 14:00:00+00:00,168.14756774902344
2013-03-05 15:00:00+00:00,174.25823974609375
2013-03-05 16:00:00+00:00,256.08837890625
2013-03-05 17:00:00+00:00,404.62890625
2013-03-05 18:00:00+00:00,544.060546875
2013-03-05 19:00:00+00:00,305.24346923828125
2013-03-05 20:00:00+00:00,289.4826965332031
2013-03-05 21:00:00+00:00,396.7291564941406
2013-03-05 22:00:00+00:00,1617.3492431640625
2013-03-05 23:00:00+00:00,415.1574401855469
2013-03-06 00:00:00+00:00,201.139892578125
2013-03-06 01:00:00+00:00,361.53460693359375
2013-03-06 02:00:00+00:00,189.89810180664062
2013-03-06 03:00:00+00:00,184.11744689941406
2013-03-06 04:00:00+00:00,213.22451782226562
2013-03-06 05:00:00+00:00,219.09185791015625
2013-03-06 06:00:00+00:00,201.1937713623047
2013-03-06 07:00:00+00:00,180.54922485351562
2013-03-06 08:00:00+00:00,183.5854949951172
2013-03-06 09:00:00+00:00,413.4283142089844
2013-03-06 10:00:00+00:00,628.4597778320312
2013-03-06 11:00:00+00:00,471.84375
2013-03-06 12:00:00+00:00,191.49913024902344
2013-03-06 13:00:00+00:00,184.97581481933594
2013-03-06 14:00:00+00:00,216.94618225097656
2013-03-06 15:00:00+00:00,381.3321533203125
2013-03-06 16:00:00+00:00,267.30224609375
2013-03-06 17:00:00+00:00,275.06390380859375
2013-03-06 18:00:00+00:00,568.939453125
2013-03-06 19:00:00+00:00,537.0103759765625
2013-03-06 20:00:00+00:00,249.37757873535156
2013-03-06 21:00:00+00:00,327.78448486328125
2013-03-06 22:00:00+00:00,1305.161865234375
2013-03-06 23:00:00+00:00,736.8717651367188
2013-03-07 00:00:00+00:00,287.4293212890625
2013-03-07 01:00:00+00:00,310.03448486328125
2013-03-07 02:00:00+00:00,262.47503662109375
2013-03-07 03:00:00+00:00,158.7197265625
2013-03-07 04:00:00+00:00,191.32069396972656
2013-03-07 05:00:00+00:00,186.3741455078125
2013-03-07 06:00:00+00:00,195.44654846191406
2013-03-07 07:00:00+00:00,196.51123046875
2013-03-07 08:00:00+00:00,163.92413330078125
2013-03-07 09:00:00+00:00,196.06045532226562
2013-03-07 10:00:00+00:00,237.98448181152344
2013-03-07 11:00:00+00:00,322.3212585449219
2013-03-07 12:00:00+00:00,279.2987976074219
2013-03-07 13:00:00+00:00,244.8946533203125
2013-03-07 14:00:00+00:00,190.33621215820312
2013-03-07 15:00:00+00:00,190.3799591064453
2013-03-07 16:00:00+00:00,288.57513427734375
2013-03-07 17:00:00+00:00,244.59585571289062
2013-03-07 18:00:00+00:00,608.5147094726562
2013-03-07 19:00:00+00:00,330.6863098144531
2013-03-07 20:00:00+00:00,1461.9542236328125
2013-03-07 21:00:00+00:00,582.2314453125
2013-03-07 22:00:00+00:00,575.106689453125
2013-03-07 23:00:00+00:00,254.20516967773438
2013-03-08 00:00:00+00:00,163.60757446289062
2013-03-08 01:00:00+00:00,157.9602813720703
2013-03-08 02:00:00+00:00,158.64654541015625
2013-03-08 03:00:00+00:00,158.3241424560547
2013-03-08 04:00:00+00:00,184.0967254638672
2013-03-08 05:00:00+00:00,210.69309997558594
2013-03-08 06:00:00+00:00,184.222412109375
2013-03-08 07:00:00+00:00,194.57785034179688
2013-03-08 08:00:00+00:00,153.17758178710938
2013-03-08 09:00:00+00:00,181.5362091064453
2013-03-08 10:00:00+00:00,151.4352264404297
2013-03-08 11:00:00+00:00,161.97930908203125
2013-03-08 12:00:00+00:00,150.28497314453125
2013-03-08 13:00:00+00:00,162.5086212158203
2013-03-08 14:00:00+00:00,150.2866973876953
2013-03-08 15:00:00+00:00,170.78065490722656
2013-03-08 16:00:00+00:00,241.15716552734375
2013-03-08 17:00:00+00:00,218.25086975097656
2013-03-08 18:00:00+00:00,456.41986083984375
2013-03-08 19:00:00+00:00,574.9034423828125
2013-03-08 20:00:00+00:00,500.441162109375
2013-03-08 21:00:00+00:00,294.1241455078125
2013-03-08 22:00:00+00:00,514.33447265625
2013-03-08 23:00:00+00:00,310.07745361328125
2013-03-09 00:00:00+00:00,355.9120788574219
2013-03-09 01:00:00+00:00,352.6568908691406
2013-03-09 02:00:00+00:00,345.5542297363281
2013-03-09 03:00:00+00:00,252.2625274658203
2013-03-09 04:00:00+00:00,211.2913818359375
2013-03-09 05:00:00+00:00,243.1258544921875
2013-03-09 06:00:00+00:00,214.1258544921875
2013-03-09 07:00:00+00:00,417.91522216796875
2013-03-09 08:00:00+00:00,188.52159118652344
2013-03-09 09:00:00+00:00,391.34600830078125
2013-03-09 10:00:00+00:00,927.5199584960938
2013-03-09 11:00:00+00:00,352.52423095703125
2013-03-09 12:00:00+00:00,1093.328125
2013-03-09 13:00:00+00:00,340.6649169921875
2013-03-09 14:00:00+00:00,296.30450439453125
2013-03-09 15:00:00+00:00,487.9930725097656
2013-03-09 16:00:00+00:00,454.6904296875
2013-03-09 17:00:00+00:00,495.90826416015625
2013-03-09 18:00:00+00:00,591.4152221679688
2013-03-09 19:00:00+00:00,589.8904418945312
2013-03-09 20:00:00+00:00,2030.5069580078125
2013-03-09 21:00:00+00:00,402.0155944824219
2013-03-09 22:00:00+00:00,356.5692138671875
2013-03-09 23:00:00+00:00,384.2055358886719
2013-03-10 00:00:00+00:00,338.3183288574219
2013-03-10 01:00:00+00:00,352.7409362792969
2013-03-10 02:00:00+00:00,337.66436767578125
2013-03-10 03:00:00+00:00,200.8339080810547
2013-03-10 04:00:00+00:00,218.64817810058594
2013-03-10 05:00:00+00:00,287.20587158203125
2013-03-10 06:00:00+00:00,233.19931030273438
2013-03-10 07:00:00+00:00,358.9427185058594
2013-03-10 08:00:00+00:00,190.37088012695312
2013-03-10 09:00:00+00:00,230.72743225097656
2013-03-10 10:00:00+00:00,195.17156982421875
2013-03-10 11:00:00+00:00,245.28472900390625
2013-03-10 12:00:00+00:00,1025.03466796875
2013-03-10 13:00:00+00:00,439.0934753417969
2013-03-10 14:00:00+00:00,422.44097900390625
2013-03-10 15:00:00+00:00,283.81109619140625
2013-03-10 16:00:00+00:00,322.9497375488281
2013-03-10 17:00:00+00:00,466.8318176269531
2013-03-10 18:00:00+00:00,720.4624633789062
2013-03-10 19:00:00+00:00,401.61590576171875
2013-03-10 20:00:00+00:00,388.4765930175781
2013-03-10 21:00:00+00:00,406.6232604980469
2013-03-10 22:00:00+00:00,1715.3162841796875
2013-03-10 23:00:00+00:00,571.5457763671875
2013-03-11 00:00:00+00:00,342.0968933105469
2013-03-11 01:00:00+00:00,347.16436767578125
2013-03-11 02:00:00+00:00,342.7681579589844
2013-03-11 03:00:00+00:00,299.7383117675781
2013-03-11 04:00:00+00:00,219.328125
2013-03-11 05:00:00+00:00,284.0554504394531
2013-03-11 06:00:00+00:00,250.30889892578125
2013-03-11 07:00:00+00:00,201.8541717529297
2013-03-11 08:00:00+00:00,198.2599639892578
2013-03-11 09:00:00+00:00,202.4427032470703
2013-03-11 10:00:00+00:00,268.1805419921875
2013-03-11 11:00:00+00:00,356.6111145019531
2013-03-11 12:00:00+00:00,355.1354064941406
2013-03-11 13:00:00+00:00,416.44964599609375
2013-03-11 14:00:00+00:00,356.8118591308594
2013-03-11 15:00:00+00:00,333.7795104980469
2013-03-11 16:00:00+00:00,574.8604125976562
2013-03-11 17:00:00+00:00,479.3999938964844
2013-03-11 18:00:00+00:00,698.08349609375
2013-03-11 19:00:00+00:00,784.3937377929688
2013-03-11 20:00:00+00:00,1593.05810546875
2013-03-11 21:00:00+00:00,666.5518188476562
2013-03-11 22:00:00+00:00,571.8958129882812
2013-03-11 23:00:00+00:00,358.22357177734375
2013-03-12 00:00:00+00:00,342.2790222167969
2013-03-12 01:00:00+00:00,337.3496398925781
2013-03-12 02:00:00+00:00,345.84722900390625
2013-03-12 03:00:00+00:00,230.49391174316406
2013-03-12 04:00:00+00:00,236.20660400390625
2013-03-12 05:00:00+00:00,284.6104431152344
2013-03-12 06:00:00+00:00,274.2652587890625
2013-03-12 07:00:00+00:00,197.3426055908203
2013-03-12 08:00:00+00:00,199.3802032470703
2013-03-12 09:00:00+00:00,202.5321807861328
2013-03-12 10:00:00+00:00,412.64459228515625
2013-03-12 11:00:00+00:00,319.9060974121094
2013-03-12 12:00:00+00:00,330.6434631347656
2013-03-12 13:00:00+00:00,402.14434814453125
2013-03-12 14:00:00+00:00,317.0469665527344
2013-03-12 15:00:00+00:00,339.1286926269531
2013-03-12 16:00:00+00:00,381.7648010253906
2013-03-12 17:00:00+00:00,521.9965209960938
2013-03-12 18:00:00+00:00,1366.242431640625
2013-03-12 19:00:00+00:00,1282.67236328125
2013-03-12 20:00:00+00:00,997.858642578125
2013-03-12 21:00:00+00:00,520.2495727539062
2013-03-12 22:00:00+00:00,408.38995361328125
2013-03-12 23:00:00+00:00,350.6388854980469
2013-03-13 00:00:00+00:00,263.3038330078125
2013-03-13 01:00:00+00:00,194.62911987304688
